id	year	month	text
16281	2003	4	Huh... How come... U nvr feed water ah...
16282	2003	4	Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate
16283	2003	4	Dunno got things to buy a not... But my sis flying off today...
16284	2003	4	Cheryl wil u b my valentine? MK
16285	2003	4	Have an early sleep n sleep tight...
16286	2003	4	Okay... my next stop is novena... where is that? Behind the mrt ah?
16287	2003	4	Did some cleanin up... Damn shagged...
16288	2003	4	Going back to hotel rest
16289	2003	4	Ya, v long nvr meet up liao... U la, e bz one...muz set one day b4 i go off...
16290	2003	4	Wat time will ü be there?
16291	2003	4	s friend..hee..r ü attached?y is he still bothering ü?dun mind me..but he is such a jerk!
16292	2003	4	Oh ya...Try not to b late hor... Cos i nd to go airport... Cya den...
16293	2003	4	Sounds better than my evening im just doing my costume. Im not sure what  time i finish tomorrow but i will txt you at the end.
16294	2003	4	T WORRY.
16295	2003	4	s y... Okie, cya... Nitez...
16296	2003	4	re back
16297	2003	4	ll help ü c classified-evenin telemktg oso lo.try e tp one la.
16298	2003	4	Hey! do u fancy meetin me at 4 at cha - hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete
16299	2003	4	Eh... I dont go for bashes so you have fun there! Go and hook a guy back
16300	2003	4	I am Ellen 18 chinese from KL.U?
16301	2003	4	as i hav said.....i will let u know if u r being intrusive
16302	2003	4	hey what about world idol?
16303	2003	4	ll b there to fetch u 2.
16304	2003	4	hey where s you?whats you doin today?
16305	2003	4	No wad èn ü all can visit me or i visit ü.cos near nus wad.sorta haha-
16306	2003	4	m still waiting for wei yi...
16307	2003	4	Yup ok... Then aft ü check in ü will be leaving immediately?
16308	2003	4	You go in first
16309	2003	4	Hi tua have u had lunch-p
16310	2003	4	Joey: Ryan r u chi or ind ?
16311	2003	4	Itz okie reach liao tell mi we may b at cold storage...
16312	2003	4	m sleepy.bed time.u?
16313	2003	4	hey gal.. toni and guy got free haircut.. cos they launching sme new style.. u wan2 go?either tis wk or next..
16314	2003	4	s going... I dun wan b light bulb... Hee...
16315	2003	4	m from KL Ur tel no pls.
16316	2003	4	Tina, leh intro..?
16317	2003	4	Yup... So now me haf 2 apply 4 another 1...
16318	2003	4	Oh abt ibm...Din wan it...But kena psychoed by alot of pple to choose quality over looks...Haha
16319	2003	4	I jus watch only.. its a repeat telecast anyway. wad u mean try to do? thn got do anot?
16320	2003	4	s rm later
16321	2003	4	Hmmm... Ok lor, thurs rest... Fri can go kickboxin though...
16322	2003	4	Of course...
16323	2003	4	Hee...welcome!enjoy ür dae den!
16324	2003	4	ll be bringing my laptop to school tml oso do project so can do wif ü all lor...
16325	2003	4	Can u sms my hp 0168596707 now
16326	2003	4	m on 51 and i need to get to the ymca at ps. Do you know where i should stop?
16327	2003	4	Hi there.
16328	2003	4	Do u wana go lect together later?
16329	2003	4	s not going for lect...
16330	2003	4	Never mind lah.. I try to find things to do..
16331	2003	4	Thk medical report no nd la, cos we r havin check-Up in sch...I only mailed e matriculation form lor...
16332	2003	4	Is your course hard?Difficult to study?Hows your exam result...
16333	2003	4	Ms gelek.. Did i rem correctly dat we going to do our hair tmr? Hee
16334	2003	4	Ok reach home liao. Gd nite n sleep early.
16335	2003	4	Yeh. The comin mon? Wana makan where?eatin ex food or cheap ñ good food.
16336	2003	4	Anything me going bugis temple now u fix e time n place i anywhere also can.
16337	2003	4	We inside liao. U takd ur temp already?
16338	2003	4	hi esther here , 17yrs old , frm iph ! Where r u frm ? Can u pls sms at 016 5419814
16339	2003	4	Häha... I wanted to take ùr watch... B grateful i din... Hee...
16340	2003	4	Huh... Got lk tt one.... Strange... Read classified ads lor...
16341	2003	4	Ok! Ü
16342	2003	4	SMU oso close ah? haiz... better dun affect us. faster exam, faster holiday.. ü
16343	2003	4	GELEK!!! arghh!!! I trusted u!! So i din ask my fren to back up! Haiz fated lah...nvm lah...settle with u when i get back ah! Haha cya! =P
16344	2003	4	m on my way liao... Hopefully wont b late...
16345	2003	4	m not crazy abt e bmi thingy ok.Sheesh i juz missed e designated meal hours.
16346	2003	4	Ya la... Den u muz come out w him lor...
16347	2003	4	m at e left side today , 2nd last row...
16348	2003	4	U can brin him to e paya lebar one, near e mrt, we always pass by one rem tt old clinic...
16349	2003	4	Hi mike intro pls...my num is 98530912
16350	2003	4	Hah why lah? Wat happen.
16351	2003	4	Both of u twins ah... Muz stick together one...
16352	2003	4	I thk muz b him lor... Cos he thks tt i change no liao... Oh oh, den did u tell him i din change my no?
16353	2003	4	Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANY
16354	2003	4	s e test date... Thurs ah, might have to go temple,not sure yet, y?
16355	2003	4	Got la... Bought 1 mambo shirt 4 u... But same design as mine, only diff colour... U wan any shorts or wat...
16356	2003	4	That will be great. Im promising myself this so that i will lose weight and tone up a bit properly asap. Haha... Ok, rest early, good nite!
16357	2003	4	Hey tok to u some other day... Thanx 4 e drink too... V nice...
16358	2003	4	Without me inside right... You look at the big heart in front of the door... So sweet! Haha... You see whether got cute guys? All mei nu right
16359	2003	4	Hey can help save seats? 3 . We are still waiting for the bus
16360	2003	4	Im home. Ü
16361	2003	4	Oh no! Haiyoh... You very blur leh....
16362	2003	4	wtc? Ü going? v far leh...
16363	2003	4	Hi Yijue, sorry for this late reply, i was with client. Tonight i might not be able to go, my appt at 530 was postponed to 8. sorry for that, you have fun ok?
16364	2003	4	Thanks ranger. U hv brighten up my day! Thx.
16365	2003	4	race 10-2 Thunder on B75 ran first 1-10-8. to day run back B75 weight 58.5 but can claim 3 ib apprentice.
16366	2003	4	Ask daddy brin e facial wash as sample, tt one finish liao...
16367	2003	4	Now u makin me more curious... Tell me pls...
16368	2003	4	I put in e car den i go la.. U meet me first lor...
16369	2003	4	ur name? ur real name JORDAN?
16370	2003	4	I eat just now already. But i noe i got to leave some in my stomach for u all.
16371	2003	4	I trap on e bus n turning ice soon. U decide what 2 buy 4 him already?
16372	2003	4	Hi Noel care to intro
16373	2003	4	Yup i msg her but she din reply... leona lei...
16374	2003	4	Huh! When? Where?
16375	2003	4	Halo anyone out there
16376	2003	4	Next week gotta sailing on wed n thurs...What u girls doing now? Exchanging info on which is e hottest guy huh..
16377	2003	4	Went to excerise today lor... Den ate a lot, so equal out liao... Haha, wat abt u den...
16378	2003	4	èn ü wkday wk til wad time?
16379	2003	4	Ü try lor if nice to wear then buy lor... Wah ü all so fast go shopping oredi... Wat ü all doing now...
16380	2003	4	the lecturer like havent finish teaching lor how to do.
16381	2003	4	Tmr mango got sale. I mus go c c. But is it storewide?
16382	2003	4	ll b late too...
16383	2003	4	Wow, so popular ah... So busy today, haha... Ü going sci fac rite? The sci camp pple going to party at embassy tonight...
16384	2003	4	Where is e place ah? Not at heeren? Okie then.. Cya!
16385	2003	4	I dun mind... But she still can get tics meh...
16386	2003	4	Daddy will reached MCDonald TOKYO at 9:40pm
16387	2003	4	hello pple tomorrow lets meet at take outside Cartier at seven pm. See u tomorrow call us if anyone is going to be late. Elaine
16388	2003	4	Hey we are at coffee club wisma. Come find us
16389	2003	4	Hello -/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite ros
16390	2003	4	I was busy preparing for the coming audit check on our accounts. Yesterday on duty, din go out entire wk, so now im hanging out alone at novena.  :)
16391	2003	4	hi care to chat
16392	2003	4	Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)
16393	2003	4	Hehehe...Ter juz come sit beside me.Wanna say hi?
16394	2003	4	Stop it always make fun of me. U go call him lar then got car hee... My sis going home 4 dinner. So wat then we meet 4 dinner lor.
16395	2003	4	My fren signing up for da limited one... Then me how...
16396	2003	4	What r ü working as rin
16397	2003	4	s 4 ur trip one wat...
16398	2003	4	hi every one! intro pls.
16399	2003	4	Den u sign e limited one lor... U so lazy, as if will go everyday...so got discount anot..
16400	2003	4	Ü dun come down so early i might b a little late...
16401	2003	4	s a specific day. I will call ü again.
16402	2003	4	s called general electives -quite xtra one.but only can take one subject durin holi.èn got limited choices.
16403	2003	4	t rem.,gota register le lei.
16404	2003	4	Hi, can we make it next week? So sorry ya know...
16405	2003	4	m 17 yrs old , frm iph female ! Pls sms at 016 5419814 . Wanna chat ?
16406	2003	4	internship is a better choice isnt it? but which ever u choose, u hav my support! :)
16407	2003	4	Hey gals.. Wanna go out tmr? Coz i jus got home..tmr no class n i start late on thur..hee
16408	2003	4	Hmmm.... I c how lor... Tmr den confirm again w u k...
16409	2003	4	Ok ok... Tmr ü free ? Coz wa and pink meeting up
16410	2003	4	<
16411	2003	4	Ok...I mean its not that i hav anything to hide u know...Anyway all my friends think e same of me...Dunno y u can pick all e weird things abt me.
16412	2003	4	J . Law n O which was name in use in GS stable in 1972.  the owner had passed away.  31 yrs. His son spent 140k to purchase is a sovereign for his father.
16413	2003	4	U come to fatch me or i go myself.
16414	2003	4	Huh... Eh you must hand in by 24th! Our matriculation on 29th leh!
16415	2003	4	Ooops.... Sorry you didnt bring along ah... Sorry..........
16416	2003	4	Ard 8
16417	2003	4	Hey what time ü going tmr? Go earlier... Then no need to queue so long?
16418	2003	4	m still at novena station. hope can reach. I nvr late before. =(
16419	2003	4	Hmmm... Waitress or somethin, lk work in cafe... Telemarketin oso can lor...
16420	2003	4	ll b takin sia lor... 11 rite...
16421	2003	4	I ended my relationship liao.... SOB SOB
16422	2003	4	Ü all going for coffee or anything aft dinner...
16423	2003	4	m still in sydney lor... But will b goin mel on thurs...
16424	2003	4	r ü coming?
16425	2003	4	m fine... Shoppin now at heeren...
16426	2003	4	Wat is da plan for tmr? Wat r we doing?
16427	2003	4	7.35 behind
16428	2003	4	Hi JOE hows ur day?
16429	2003	4	Can i pass u cash instead?
16430	2003	4	t b attendin so do take down notes 4 me... Thks...
16431	2003	4	Ya lah which class u fr
16432	2003	4	t get anything for dinner ok?
16433	2003	4	Pay money to lose weight? Why?
16434	2003	4	Hey gals... Meet at 615 orchard mrt k... N ur wana watch johnny english anot...
16435	2003	4	Ya rite... i gay huh.. haha.. also nv intro pretty gals.. still dare to say..
16436	2003	4	Me?Of im single n avail...hehe
16437	2003	4	WOT STUDENT DISCOUNT CAN U GET ON BOOKS?
16438	2003	4	1711  $3 Big $2 Small
16439	2003	4	Think shuhui going sch ard 4plus 5. If u wan a ride from her u go settle w her.
16440	2003	4	Hey the ticketing queue damn long. Call me when you reach.
16441	2003	4	Halo Ireena pls intro
16442	2003	4	why dun u give me ur no. 1st... hehe...
16443	2003	4	Aiya, later i not so early...
16444	2003	4	HI JOE. CARE 2 INTRO
16445	2003	4	I might be going... U?
16446	2003	4	Mi	20 can give mi ur hp number
16447	2003	4	But today is sunday lei...Y not tmr?
16448	2003	4	s ok if ü not free lah. Meet up sometime soon? Ü
16449	2003	4	Yup i noe... Dad told me liao...
16450	2003	4	Wat r ü doing? Where r ü?
16451	2003	4	Huh? Why not... Your that fren lor. Haha
16452	2003	4	wel gal im in gamma nt long
16453	2003	4	3+1? got 4 meh?thn can concentrate anot? yah, waitin for lesson to start. tut room vry cold, so come outside to msg u.
16454	2003	4	Why u wan 2 come. I at lib now.
16455	2003	4	Ya i also dun like dat one...So flat...Haha u go popular check lor...Shun bian help me check...
16456	2003	4	Hey ppl...Thx 4 coming! Thou no time to entertain u all but hope u all stil enjoy it.
16457	2003	4	Haha how u know? Thought it jus send 2 sms t all.
16458	2003	4	s bday ... staying home to eat cake
16459	2003	4	I havin tea break with my lao ban.Kao...U got no fighting power one u know.Juz take the insult not even resisting.Haiyah...So sad.I want to watch that show lor.
16460	2003	4	doctors did their best in the difficult surgery for Ladan n Laleh 3days spent 500k. with my E-saw separated by me only take 5 min same result.
16461	2003	4	Haha... As long as e person who likes her dun mind can liao lor... K lor... Den thurs meet... Eh so where u workin now...
16462	2003	4	A gal...Go out wif guy my bf will kill me...Höhò.
16463	2003	4	We v bored. Can go ur house?
16464	2003	4	ve been staring at my phone for an age deciding whether to text or not.
16465	2003	4	Then buy 2 days ar...
16466	2003	4	Will u attend calulus lec tmr?
16467	2003	4	Me should be able 2 make it on sat. Go Delphfi lor. U bk liao then tell me e time.
16468	2003	4	ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG
16469	2003	4	m lookin 4 a job...
16470	2003	4	I ah guan ... Wahahaha .. I a male lahz
16471	2003	4	Hey can i take e sentosa bus frm tiong bahru?
16472	2003	4	Hey yun.... I took my own sweet time. Then it was so late already so decided not to go for tut. Haha. You wanna come by later? Will see you in the lib at 11 !
16473	2003	4	How early is dat? U gimme a time.
16474	2003	4	s in front o me now e butch is cute mah so when i see i remember mah...
16475	2003	4	Alone u? U reach call me lor. I going 2 try.
16476	2003	4	t make it tomorrow.but can i stil go?
16477	2003	4	ll still b workin tt wk lor... Haha, no fate...
16478	2003	4	Touch rugby match lor... Frm 130 to like 4 lor... Haiz... I wanna go leh
16479	2003	4	kohzhenchang@hotmail.com
16480	2003	4	m very bored at home... Ü all got anything interesting to do... Haf ü all found a job...
16481	2003	4	s break...
16482	2003	4	Hello all any one working?
16483	2003	4	Eh... Fri i got lect from 10 to 12 ñ lab from 2 to 4. Any time in btw or before can? Haha... Sorrie...
16484	2003	4	Ok! I.d have finished exams by then.. See ya! You all finish exams already ar?
16485	2003	4	O..lk dat?dan 4gt it.remain as it is nw...
16486	2003	4	I was juz joking on the earlier sms when i said thinking of ü......  hope ü dun get pissed....  Hee. Cos i realised its kind of irritating to get such msg...
16487	2003	4	Or next time your fren can talk to my bro via icq lor
16488	2003	4	Of cuz la... Hee. Den its us again...I miss u!
16489	2003	4	Dunno. Cannot book in adv. So we have to come back then book the test.
16490	2003	4	Aiyo...Pirated lah...Or download...
16491	2003	4	m comin home now...
16492	2003	4	Hey sorry I didnt give ya a a bell earlier hunny, just been in bed but mite go 2 the pub l8tr if u wana mt up? loads a luv Jen.
16493	2003	4	Hey you free period now? Or having lessons
16494	2003	4	m goin 4 lect now until 2 leh... Thk cant...
16495	2003	4	Happy birthday ! Wish u happiness always
16496	2003	4	TAZZ can intro pls?
16497	2003	4	Nope... I got no more lesson until 22nd. Ü wait online... Can get empty slot
16498	2003	4	Yun ah,ü fri til wad time?
16499	2003	4	I did some changes too. Anyway see ya on Sunday!
16500	2003	4	Wah... like tat hw to meet u? hw lng u going?My dear gers...We mit 4.45 at toa payoh mrt station den buy thgs before going down tan. Pagar 4 dinner at 6.30...Alrite wif everyone?
16501	2003	4	hav u done e 4221 assignment? How 2 deal w MVD in bernsteins algo?
16502	2003	4	Haha,Only he can make u guai... Den u hit him back la, so simple...
16503	2003	4	Poor thing, tonite must sleep in my living room.. Haiz..
16504	2003	4	Hey dunno leh... Maybe we go chinatown maybe we go watch brother bear
16505	2003	4	re ü sitting?
16506	2003	4	Hey i eat dinner w u k... But i juz reach home, so will take some time to come out... Where u wana eat...
16507	2003	4	please ! 10pm channel 5
16508	2003	4	Ok will try it... Wait till i can dial in to school 1st... Ur phone is powerful can break up messages...
16509	2003	4	E owner is klw? I dun haf yellow pages at home.
16510	2003	4	Angel where u frm?
16511	2003	4	Hmmmm......what if u got it wrong?
16512	2003	4	Hmmm... Eg like is it more on hardware or software... Do u require any com knowledge b4hand? Any qn eg. A person like u will wan to find out if u studyin it...
16513	2003	4	Joey: Gd morning,anybody there.
16514	2003	4	Hah i having second doubt. I was thinking i like e way they cut ur top n fringe ry thought of trying. Now i not sure liao.
16515	2003	4	How much is da abalone? Got dried one oso?
16516	2003	4	Wat time ü going down tmr...
16517	2003	4	Dad said 5...
16518	2003	4	I thot all did?
16519	2003	4	Yup yup n other stuff too lah i think.. Hee gelak u r e first to reply me! Haha
16520	2003	4	Wat ü having for dinner...
16521	2003	4	Aiya...Where r u?
16522	2003	4	Oh... No... No bbq today!
16523	2003	4	Are you ready?
16524	2003	4	Hey... E rag day over oredi huh, saw a lot of pple packin up...
16525	2003	4	Shuhui ask where u all wan 2 meet.
16526	2003	4	We r at starbucks... Not macdonalds...
16527	2003	4	Huh... Shall i join u?
16528	2003	4	ll b super late...
16529	2003	4	Good mornin :) my afternoon lect is cancel, so im goin at 2. thn wad r ü doin now? break til 2 pm ah?
16530	2003	4	U in melbourne got c da kind of sports bra dat i wanted fr nike? If got n cheaper, then buy 4 me can?
16531	2003	4	Haha... Of coz must bao yang.
16532	2003	4	Leona not going...
16533	2003	4	No nd la...
16534	2003	4	Okie..nvm.. U dun miss me too much k.. Cya when i get back! Dun lose too much wt k! Wait for me! Haha
16535	2003	4	Dun tell em i go out early to buy stuff again ah... Later they say i spend money again... If ask den say i go eat lunch k...
16536	2003	4	delay til... Late july or august.btw,ü goin to any camp?
16537	2003	4	630. Today ah! Later on... Dont be late... And dont gelek
16538	2003	4	s permitted in exams leh...U can check wif é seller 1st
16539	2003	4	Me 2 male! No gals around?
16540	2003	4	Hey so your sis going to cut? I  think i might want to cut.
16541	2003	4	them maybe ü leave earlier?go lar..go with me,pls..?li en wun go.weiyi wun go if ü dun go,i guess..
16542	2003	4	Cos my sis told me her class end late so i going to get e car from her.
16543	2003	4	A lil bit n also feelin a lil sour...But now i can escape to canteen already.U watchin tv again ah?Chinese serial?Later become potato.Then i can play bmi also.
16544	2003	4	PRINCESS,HI
16545	2003	4	ll do gem tis sem oso, i got not enuff modules...
16546	2003	4	hey sorry i lost my phone.. You are ?
16547	2003	4	s aft u?Tell me...Report..
16548	2003	4	yoz wat time are we meeting tomolo???
16549	2003	4	Cindy:Hey we meeting tis sat at wtc at 12 den go sentosa...Sharis: Pls reply asap to me whether u goin anot k...
16550	2003	4	Later ard 3 den pick me up ok...
16551	2003	4	M SIAK KEW. GO back home. or wait for u.
16552	2003	4	Haha..Like that also can ar..Haha..U want to exchange xmas present with me ma..Hehe..
16553	2003	4	I wait for xyan den go pick u k.
16554	2003	4	Naughty girl
16555	2003	4	Thank god they are in bed!
16556	2003	4	Buy for me 4D please, 7485 6852 both 5 big 5 small.
16557	2003	4	Today MUST! buy Toto
16558	2003	4	Hiya... U skip e nxt half la.... Wat time e centre closes?
16559	2003	4	Why? Me anything. When u going sch again?
16560	2003	4	any swimwear?One set to wear to sleep after bbq ñ one for é next morning rite?
16561	2003	4	THANX 4 PUTTIN DA FONE DOWN ON ME!!
16562	2003	4	ll u know if further details made known to me...
16563	2003	4	Wat do you have in mind dear?
16564	2003	4	I just did facial... GOing home for dinner and lao yu sheng.
16565	2003	4	Is it!?
16566	2003	4	Ind m 31
16567	2003	4	With u?Neh.He..He..
16568	2003	4	You eat first
16569	2003	4	,)
16570	2003	4	m free next tues wed n fri...
16571	2003	4	.... I see.... Wow good can go out enjoy .... Me work sad.....
16572	2003	4	Im not .. hehe ..
16573	2003	4	Can she leave it somewhere for us to collect ah... okay. Mon i will be school...
16574	2003	4	s ur bf now...
16575	2003	4	ur wanna eat supper?
16576	2003	4	Yup yup msg u again later watching movie now hee
16577	2003	4	m in melbourne now lor... U haven go ns ah...
16578	2003	4	Where is it ah? Hee
16579	2003	4	haPPIe	20Th biRTHDAy. hOpe u haVIn a WoNdeRfUl TiMe juZ waNNA saY goD muZ have spENT a littLE morE timE on cREatiN u.. =5
16580	2003	4	Wait, traffic jam
16581	2003	4	s impulsive lo...Wanna rebond her hair again...Nv tink of e hou guo.Cant wash hair 4 2 days lei...Nv spare a thöt 4 ppl workg wifher
16582	2003	4	Angel: noel r u still study.
16583	2003	4	Ok. Wat u busy w?
16584	2003	4	s in heeren spinelli now... In front o me! Btw li en says hi
16585	2003	4	I told ü dun need to go so early rite... Dun believe me... Read ur newspaper lar...
16586	2003	4	Okie... Other day lor...
16587	2003	4	Hi rain.nice 2 koe u 2! Im 25 boy.wat r u working as?can i koe ur number,so i could chat n sms 2 u direct?
16588	2003	4	Win liao, say i on diet cannot eat ah...
16589	2003	4	Orh.. U nv spell short cut ar.. Hehe. Then thanks...
16590	2003	4	Hey gals.. I need to go funan it mall to look for my charger n take a look at the laptops.. Wanna come along? If u all wan..meet at cityhall mrt at 1 k?
16591	2003	4	Yah loh... And im still thinking of who to ask out....  Ok, hope you have a lovely day ahead. Good nite!
16592	2003	4	SAM P IN EACHOTHER. IF WE MEET WE CAN GO 2 MY HOUSE
16593	2003	4	Who u tokin abt... Mill haven, daddy dunno...
16594	2003	4	Want me to accompany u?
16595	2003	4	ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXX LOVE U LOCA
16596	2003	4	Any one wanna chat?
16597	2003	4	Erm..Friday free ma..Want to meet for dinner ma..Hehe...
16598	2003	4	Yes.... So u just let me know when u want it.... K.... So r u going to bring more friends?
16599	2003	4	Pending... We r open 2 ech other.I told him im reali nt ready.Dun wana tink so much,live a dae as it cums.I juz feel dat we cnt b 2gethr,mayb i sensitv la.
16600	2003	4	Going later wif mum... Yun gone for exercise...
16601	2003	4	Sigh... Dont think so lah. Need to study leh
16602	2003	4	9:30pm
16603	2003	4	Ok we meet 5 orchard shop shop eat dinner. Most prob i b at John Little at 4.30.
16604	2003	4	Furthermore, 1 2 1 talk hv efective converstn, right? N know wht we pay double chat using network chat. How bout it?
16605	2003	4	Im going off from room now ireena and rin if anyone who want to chat with mè can sms mè at 98754214
16606	2003	4	marche again ah? Shall we eat at far east?i meet at orchard first èn we decide.at eleven?
16607	2003	4	U wana postpone to nxt wk? Den weiyi can go oso... Cos tmr both of us lk quite lonely leh...
16608	2003	4	s shop dat will interest u? Helping my cousin out.. Hee thanks!
16609	2003	4	eh sorry i would be late
16610	2003	4	Okay! Thank ü
16611	2003	4	ll reached at ard wad time? ...shd i wear anyhow or nice?
16612	2003	4	Hah.. Issit.. i wan to, but need to see if i can find anot.
16613	2003	4	They cancelled leh.ay next tues ü wana go see e human body exhibit?
16614	2003	4	Lysosome transport things and container do the same so i tink is container..Of coz i mayb wrong..
16615	2003	4	Hello... Hows your monday going?
16616	2003	4	male sg urr
16617	2003	4	By e way rain,whic part of thailand ur from?im from singapore
16618	2003	4	Goin home now lor...
16619	2003	4	I see minfei say fun anot first... Y sudd wan to join? When is e first meeting?
16620	2003	4	WOT U UP 2 J?
16621	2003	4	I found da track pants at bossini... Yeah i got discount...
16622	2003	4	Okie... So cya there... Muacks...
16623	2003	4	Sinchi rest for one week. but Yong Lions just come back from oversea. the team will be tire. sinchi fast and rude. Small boy scare .SINCHI WON 4-1
16624	2003	4	s party? Haha we can meet up then.
16625	2003	4	Thanks a lot. Really appreciate yr help.  :)
16626	2003	4	m there for e free hair cut ah? Haha thanks gelek!
16627	2003	4	I also nt going...Tink u better tell cow...Hehe
16628	2003	4	U cooking tonight?
16629	2003	4	Eh wanna meet up at nìte? Höhò...
16630	2003	4	Jus wanna wish ü all the best for your coming exams. Jia you!
16631	2003	4	m gona b late too...
16632	2003	4	James: GDATE HI
16633	2003	4	ve been usin it since last dec leh...
16634	2003	4	Yup thought of that but cant find nice one, later I go search again if got time
16635	2003	4	Nite brings rest. Wish u find em all 2dae.take care my friend!
16636	2003	4	buy lotsa presents 4 me...
16637	2003	4	t give cuz he showed me ùr 1st reply. sci? Wats wif é ex? Woa... Smart aint ya. Wat ù plannin to major in?
16638	2003	4	Hi afternoon.... What ya doing? Rain again.... Boring....
16639	2003	4	mi male chinese 17
16640	2003	4	U studying now
16641	2003	4	re u?
16642	2003	4	But still quite ex rite? u still got money meh...
16643	2003	4	HOT STICK
16644	2003	4	who is going ñ é details of é outing? I know nothing abt it leh! Tell me!From what time to what time?
16645	2003	4	Please if u want to contact me call this no.91620941(starhub-hi.card) very sorry for the inconvenience caused.
16646	2003	4	So i later i go pick u lah, wat time i let u noe later.
16647	2003	4	Hey i will be late ah.
16648	2003	4	Yo i haven book the tics yet. Ron and gf will be coming too. U thk cineleisure will be better?
16649	2003	4	11 nov? Is yours during our exams?
16650	2003	4	Hey will be late. Meet ü at 5 ?
16651	2003	4	s ur revision le? got concentrate anot huh? ;)
16652	2003	4	oh, its ok. i scared i late oso..  ;)  concentrate on ya tut. see u later. Ü
16653	2003	4	fed up of him of himso y bother? Hav 2go, thanx.
16654	2003	4	I tell them é corrected time liaoz...
16655	2003	4	anyway if u have developed pics, bring them along ok..c u then
16656	2003	4	Wat r u doin nw,kreen?hey,y neber reply 2 mi wen i sms 2 ur number?
16657	2003	4	opps.. cos u say better dun go out mah.. so i jus come out loh.. some more so long didnt come out together le..
16658	2003	4	t ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shld
16659	2003	4	IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS  MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Ya
16660	2003	4	Eh sala. Wrong wrong person. You dont have to come online
16661	2003	4	Do you know what huiqi is covering?
16662	2003	4	Tmr i wait for u to have lunch together k.
16663	2003	4	dun remember,i change my password.
16664	2003	4	m on e usual side.
16665	2003	4	Eh sorry...Mit on thurs k. Sorry ar...
16666	2003	4	PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx
16667	2003	4	Violyn can you give me your phone number. So i can sms direct to you. Because more cheaper.
16668	2003	4	s t i l s i n g l e .
16669	2003	4	Hmm ok.we go ecp when ür back. n.n
16670	2003	4	Welcome
16671	2003	4	Hey did ü apply to hall, btw, do ü noe how did mich n gen do?
16672	2003	4	R u mb?yes,tat me. Y?
16673	2003	4	Aiyo... Not a lot of pple lor, a few only... Always until my no den stop, wait wait wait. They so slow... Later 2 eat jap food....
16674	2003	4	Wan eat dinner?
16675	2003	4	What are you doing now?
16676	2003	4	oh.. k, luckily not ur fault..hehe.. im doin my proj. got 4 of proj to be done tis week.. but goin to finish tis one le..
16677	2003	4	But cut hair go where n but... U got a place? My sis cum bk today i can take photo liao... Hee...
16678	2003	4	Cun... Haf a match on... i wanna go leh... Ü going?
16679	2003	4	Oh.. Haha... No la... I think i go tomorrow... I need to come to school tomorrow anyway...
16680	2003	4	U mean guy! Wat 2 do! May be they njoying their week ends!
16681	2003	4	HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!
16682	2003	4	Anyone free in è afternoon? Wan to come out earlier?
16683	2003	4	Happy new year to you! Wishing u peace n happiness always :) .. Olivia.
16684	2003	4	me 25 male chi workin s a manintenance technician.than hw abt u MR JOE?
16685	2003	4	Haha... Got extra?
16686	2003	4	Ask ü smth... Jsp file need to compile?
16687	2003	4	Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night
16688	2003	4	Me not in town... Me at home now going airport soon... Ü alone...
16689	2003	4	Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card!
16690	2003	4	Morning...Anyone wanna gai gai b4 miting at 6 later?
16691	2003	4	Hah thought u say t acct dont support cgi? Haiz poor gal alone in sch.
16692	2003	4	Need 2 submit hardcopy for e SMV codes?
16693	2003	4	it was 70c/pg so u owe me $6.40 in all:)
16694	2003	4	How r u... Goin to ns soon...
16695	2003	4	Please call
16696	2003	4	SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630
16697	2003	4	monday go eat dinner?
16698	2003	4	U mean u still wanna find another job?? wow, ok.. Hey, one day we must eat lunch tgt ok??
16699	2003	4	Yup can... But tmr i haf 2 go home 1st... Cos i bringin laptop to sch...
16700	2003	4	Ü know how to do lab one qn six?
16701	2003	4	wah not bad ah...please enjoy yourself hor
16702	2003	4	She dont wan to be lightbulb. You go edit t page then you go near the bottom part of the code just change e add, wont destroy. At most do a new one lor
